population,population_definition,source,source_denominator_n,code_a,label_a,code_b,label_b,n11_both_present,n10_a_only,n01_b_only,n00_neither,jaccard,lift
full_screened,All combined records evaluated by the deterministic screen,11. Legit Market,88,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",6,0,14,68,0.3,4.4
full_screened,All combined records evaluated by the deterministic screen,11. Legit Market,88,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,fullz_identity_package,Fullz or identity package,1,5,1,81,0.142857,7.333333
full_screened,All combined records evaluated by the deterministic screen,11. Legit Market,88,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,jurisdiction_localisation,Jurisdiction-specific bank or account reference,5,1,7,75,0.384615,6.111111
full_screened,All combined records evaluated by the deterministic screen,11. Legit Market,88,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,mule_recruitment,Mule recruitment or account-holder solicitation,0,6,0,82,0.0,0.0
full_screened,All combined records evaluated by the deterministic screen,11. Legit Market,88,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,telegram_off_platform,Telegram or private-channel coordination reference,1,5,0,82,0.166667,14.666667
full_screened,All combined records evaluated by the deterministic screen,11. Legit Market,88,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,tutorial_training_recruitment,"Tutorial, guide, or training content",3,3,0,82,0.5,14.666667
full_screened,All combined records evaluated by the deterministic screen,11. Legit Market,88,email_access_takeover,Email-access-enabled account takeover,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",4,0,16,68,0.2,4.4
full_screened,All combined records evaluated by the deterministic screen,11. Legit Market,88,email_access_takeover,Email-access-enabled account takeover,fullz_identity_package,Fullz or identity package,1,3,1,83,0.2,11.0
full_screened,All combined records evaluated by the deterministic screen,11. Legit Market,88,email_access_takeover,Email-access-enabled account takeover,jurisdiction_localisation,Jurisdiction-specific bank or account reference,3,1,9,75,0.230769,5.5
full_screened,All combined records evaluated by the deterministic screen,11. Legit Market,88,email_access_takeover,Email-access-enabled account takeover,mule_recruitment,Mule recruitment or account-holder solicitation,0,4,0,84,0.0,0.0
full_screened,All combined records evaluated by the deterministic screen,11. Legit Market,88,email_access_takeover,Email-access-enabled account takeover,telegram_off_platform,Telegram or private-channel coordination reference,0,4,1,83,0.0,0.0
full_screened,All combined records evaluated by the deterministic screen,11. Legit Market,88,email_access_takeover,Email-access-enabled account takeover,tutorial_training_recruitment,"Tutorial, guide, or training content",1,3,2,82,0.166667,7.333333
full_screened,All combined records evaluated by the deterministic screen,11. Legit Market,88,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",fullz_identity_package,Fullz or identity package,2,18,0,68,0.1,4.4
full_screened,All combined records evaluated by the deterministic screen,11. Legit Market,88,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",jurisdiction_localisation,Jurisdiction-specific bank or account reference,12,8,0,68,0.6,4.4
full_screened,All combined records evaluated by the deterministic screen,11. Legit Market,88,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",mule_recruitment,Mule recruitment or account-holder solicitation,0,20,0,68,0.0,0.0
full_screened,All combined records evaluated by the deterministic screen,11. Legit Market,88,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",telegram_off_platform,Telegram or private-channel coordination reference,1,19,0,68,0.05,4.4
full_screened,All combined records evaluated by the deterministic screen,11. Legit Market,88,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",tutorial_training_recruitment,"Tutorial, guide, or training content",3,17,0,68,0.15,4.4
full_screened,All combined records evaluated by the deterministic screen,11. Legit Market,88,fullz_identity_package,Fullz or identity package,jurisdiction_localisation,Jurisdiction-specific bank or account reference,2,0,10,76,0.166667,7.333333
full_screened,All combined records evaluated by the deterministic screen,11. Legit Market,88,fullz_identity_package,Fullz or identity package,mule_recruitment,Mule recruitment or account-holder solicitation,0,2,0,86,0.0,0.0
full_screened,All combined records evaluated by the deterministic screen,11. Legit Market,88,fullz_identity_package,Fullz or identity package,telegram_off_platform,Telegram or private-channel coordination reference,0,2,1,85,0.0,0.0
full_screened,All combined records evaluated by the deterministic screen,11. Legit Market,88,fullz_identity_package,Fullz or identity package,tutorial_training_recruitment,"Tutorial, guide, or training content",1,1,2,84,0.25,14.666667
full_screened,All combined records evaluated by the deterministic screen,11. Legit Market,88,jurisdiction_localisation,Jurisdiction-specific bank or account reference,mule_recruitment,Mule recruitment or account-holder solicitation,0,12,0,76,0.0,0.0
full_screened,All combined records evaluated by the deterministic screen,11. Legit Market,88,jurisdiction_localisation,Jurisdiction-specific bank or account reference,telegram_off_platform,Telegram or private-channel coordination reference,0,12,1,75,0.0,0.0
full_screened,All combined records evaluated by the deterministic screen,11. Legit Market,88,jurisdiction_localisation,Jurisdiction-specific bank or account reference,tutorial_training_recruitment,"Tutorial, guide, or training content",2,10,1,75,0.153846,4.888889
full_screened,All combined records evaluated by the deterministic screen,11. Legit Market,88,mule_recruitment,Mule recruitment or account-holder solicitation,telegram_off_platform,Telegram or private-channel coordination reference,0,0,1,87,0.0,0.0
full_screened,All combined records evaluated by the deterministic screen,11. Legit Market,88,mule_recruitment,Mule recruitment or account-holder solicitation,tutorial_training_recruitment,"Tutorial, guide, or training content",0,0,3,85,0.0,0.0
full_screened,All combined records evaluated by the deterministic screen,11. Legit Market,88,telegram_off_platform,Telegram or private-channel coordination reference,tutorial_training_recruitment,"Tutorial, guide, or training content",1,0,2,85,0.333333,29.333333
full_screened,All combined records evaluated by the deterministic screen,12. TORCH Tor Search,58,bank_drop_sale,Bank drop sale or bank-drop infrastructure,bank_log_sale,Compromised bank log sale or discussion,2,0,0,56,1.0,29.0
full_screened,All combined records evaluated by the deterministic screen,12. TORCH Tor Search,58,bank_drop_sale,Bank drop sale or bank-drop infrastructure,cashout_laundering_service,Cash-out or laundering service,0,2,0,56,0.0,0.0
full_screened,All combined records evaluated by the deterministic screen,12. TORCH Tor Search,58,bank_drop_sale,Bank drop sale or bank-drop infrastructure,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,0,2,0,56,0.0,0.0
full_screened,All combined records evaluated by the deterministic screen,12. TORCH Tor Search,58,bank_drop_sale,Bank drop sale or bank-drop infrastructure,email_access_takeover,Email-access-enabled account takeover,0,2,0,56,0.0,0.0
full_screened,All combined records evaluated by the deterministic screen,12. TORCH Tor Search,58,bank_drop_sale,Bank drop sale or bank-drop infrastructure,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",0,2,0,56,0.0,0.0
full_screened,All combined records evaluated by the deterministic screen,12. TORCH Tor Search,58,bank_drop_sale,Bank drop sale or bank-drop infrastructure,fullz_identity_package,Fullz or identity package,0,2,0,56,0.0,0.0
full_screened,All combined records evaluated by the deterministic screen,12. TORCH Tor Search,58,bank_drop_sale,Bank drop sale or bank-drop infrastructure,jurisdiction_localisation,Jurisdiction-specific bank or account reference,0,2,0,56,0.0,0.0
full_screened,All combined records evaluated by the deterministic screen,12. TORCH Tor Search,58,bank_drop_sale,Bank drop sale or bank-drop infrastructure,mule_recruitment,Mule recruitment or account-holder solicitation,0,2,0,56,0.0,0.0
full_screened,All combined records evaluated by the deterministic screen,12. TORCH Tor Search,58,bank_drop_sale,Bank drop sale or bank-drop infrastructure,telegram_off_platform,Telegram or private-channel coordination reference,0,2,0,56,0.0,0.0
full_screened,All combined records evaluated by the deterministic screen,12. TORCH Tor Search,58,bank_drop_sale,Bank drop sale or bank-drop infrastructure,tutorial_training_recruitment,"Tutorial, guide, or training content",0,2,0,56,0.0,0.0
full_screened,All combined records evaluated by the deterministic screen,12. TORCH Tor Search,58,bank_log_sale,Compromised bank log sale or discussion,cashout_laundering_service,Cash-out or laundering service,0,2,0,56,0.0,0.0
full_screened,All combined records evaluated by the deterministic screen,12. TORCH Tor Search,58,bank_log_sale,Compromised bank log sale or discussion,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,0,2,0,56,0.0,0.0
full_screened,All combined records evaluated by the deterministic screen,12. TORCH Tor Search,58,bank_log_sale,Compromised bank log sale or discussion,email_access_takeover,Email-access-enabled account takeover,0,2,0,56,0.0,0.0
full_screened,All combined records evaluated by the deterministic screen,12. TORCH Tor Search,58,bank_log_sale,Compromised bank log sale or discussion,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",0,2,0,56,0.0,0.0
full_screened,All combined records evaluated by the deterministic screen,12. TORCH Tor Search,58,bank_log_sale,Compromised bank log sale or discussion,fullz_identity_package,Fullz or identity package,0,2,0,56,0.0,0.0
full_screened,All combined records evaluated by the deterministic screen,12. TORCH Tor Search,58,bank_log_sale,Compromised bank log sale or discussion,jurisdiction_localisation,Jurisdiction-specific bank or account reference,0,2,0,56,0.0,0.0
full_screened,All combined records evaluated by the deterministic screen,12. TORCH Tor Search,58,bank_log_sale,Compromised bank log sale or discussion,mule_recruitment,Mule recruitment or account-holder solicitation,0,2,0,56,0.0,0.0
full_screened,All combined records evaluated by the deterministic screen,12. TORCH Tor Search,58,bank_log_sale,Compromised bank log sale or discussion,telegram_off_platform,Telegram or private-channel coordination reference,0,2,0,56,0.0,0.0
full_screened,All combined records evaluated by the deterministic screen,12. TORCH Tor Search,58,bank_log_sale,Compromised bank log sale or discussion,tutorial_training_recruitment,"Tutorial, guide, or training content",0,2,0,56,0.0,0.0
full_screened,All combined records evaluated by the deterministic screen,12. TORCH Tor Search,58,cashout_laundering_service,Cash-out or laundering service,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,0,0,0,58,0.0,0.0
full_screened,All combined records evaluated by the deterministic screen,12. TORCH Tor Search,58,cashout_laundering_service,Cash-out or laundering service,email_access_takeover,Email-access-enabled account takeover,0,0,0,58,0.0,0.0
