population,population_definition,removed_source,remaining_denominator_n,code_a,label_a,code_b,label_b,n11_both_present,n10_a_only,n01_b_only,n00_neither,jaccard,lift,full_population_n11,n11_difference,full_population_jaccard,jaccard_difference,full_population_lift,lift_difference
full_screened,All combined records evaluated by the deterministic screen,5. CardPro,908,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",vulnerable_group_exploitation,Vulnerable group or migrant/student exploitation,0,130,1,777,0.0,0.0,0,0,0.0,0.0,0.0,0.0
full_screened,All combined records evaluated by the deterministic screen,5. CardPro,908,fullz_identity_package,Fullz or identity package,jurisdiction_localisation,Jurisdiction-specific bank or account reference,45,78,64,721,0.240642,3.047662,47,-2,0.233831,0.006811,3.056836,-0.009174
full_screened,All combined records evaluated by the deterministic screen,5. CardPro,908,fullz_identity_package,Fullz or identity package,mule_recruitment,Mule recruitment or account-holder solicitation,4,119,5,780,0.03125,3.280939,4,0,0.029851,0.001399,3.121875,0.159064
full_screened,All combined records evaluated by the deterministic screen,5. CardPro,908,fullz_identity_package,Fullz or identity package,telegram_off_platform,Telegram or private-channel coordination reference,29,94,36,749,0.18239,3.293558,32,-3,0.174863,0.007527,2.87069,0.422868
full_screened,All combined records evaluated by the deterministic screen,5. CardPro,908,fullz_identity_package,Fullz or identity package,tutorial_training_recruitment,"Tutorial, guide, or training content",43,80,61,724,0.233696,3.05222,43,0,0.223958,0.009738,3.136463,-0.084243
full_screened,All combined records evaluated by the deterministic screen,5. CardPro,908,fullz_identity_package,Fullz or identity package,vulnerable_group_exploitation,Vulnerable group or migrant/student exploitation,1,122,0,785,0.00813,7.382114,1,0,0.007812,0.000318,7.804688,-0.422574
full_screened,All combined records evaluated by the deterministic screen,5. CardPro,908,jurisdiction_localisation,Jurisdiction-specific bank or account reference,mule_recruitment,Mule recruitment or account-holder solicitation,3,106,6,793,0.026087,2.776758,4,-1,0.031746,-0.005659,3.33,-0.553242
full_screened,All combined records evaluated by the deterministic screen,5. CardPro,908,jurisdiction_localisation,Jurisdiction-specific bank or account reference,telegram_off_platform,Telegram or private-channel coordination reference,13,96,52,747,0.080745,1.666055,20,-7,0.106952,-0.026207,1.913793,-0.247738
full_screened,All combined records evaluated by the deterministic screen,5. CardPro,908,jurisdiction_localisation,Jurisdiction-specific bank or account reference,tutorial_training_recruitment,"Tutorial, guide, or training content",30,79,74,725,0.163934,2.402964,32,-2,0.164103,-0.000169,2.48972,-0.086756
full_screened,All combined records evaluated by the deterministic screen,5. CardPro,908,jurisdiction_localisation,Jurisdiction-specific bank or account reference,vulnerable_group_exploitation,Vulnerable group or migrant/student exploitation,1,108,0,799,0.009174,8.330275,1,0,0.008333,0.000841,8.325,0.005275
full_screened,All combined records evaluated by the deterministic screen,5. CardPro,908,mule_recruitment,Mule recruitment or account-holder solicitation,telegram_off_platform,Telegram or private-channel coordination reference,6,3,59,840,0.088235,9.312821,7,-1,0.077778,0.010457,8.037931,1.27489
full_screened,All combined records evaluated by the deterministic screen,5. CardPro,908,mule_recruitment,Mule recruitment or account-holder solicitation,tutorial_training_recruitment,"Tutorial, guide, or training content",4,5,100,799,0.036697,3.880342,5,-1,0.044643,-0.007946,4.668224,-0.787882
full_screened,All combined records evaluated by the deterministic screen,5. CardPro,908,mule_recruitment,Mule recruitment or account-holder solicitation,vulnerable_group_exploitation,Vulnerable group or migrant/student exploitation,0,9,1,898,0.0,0.0,0,0,0.0,0.0,0.0,0.0
full_screened,All combined records evaluated by the deterministic screen,5. CardPro,908,telegram_off_platform,Telegram or private-channel coordination reference,tutorial_training_recruitment,"Tutorial, guide, or training content",29,36,75,768,0.207143,3.895266,31,-2,0.190184,0.016959,3.326781,0.568485
full_screened,All combined records evaluated by the deterministic screen,5. CardPro,908,telegram_off_platform,Telegram or private-channel coordination reference,vulnerable_group_exploitation,Vulnerable group or migrant/student exploitation,0,65,1,842,0.0,0.0,0,0,0.0,0.0,0.0,0.0
full_screened,All combined records evaluated by the deterministic screen,5. CardPro,908,tutorial_training_recruitment,"Tutorial, guide, or training content",vulnerable_group_exploitation,Vulnerable group or migrant/student exploitation,0,104,1,803,0.0,0.0,0,0,0.0,0.0,0.0,0.0
full_screened,All combined records evaluated by the deterministic screen,6. The X Wave Market,909,bank_drop_sale,Bank drop sale or bank-drop infrastructure,bank_log_sale,Compromised bank log sale or discussion,77,35,100,697,0.363208,3.53072,80,-3,0.358744,0.004464,3.629098,-0.098378
full_screened,All combined records evaluated by the deterministic screen,6. The X Wave Market,909,bank_drop_sale,Bank drop sale or bank-drop infrastructure,cashout_laundering_service,Cash-out or laundering service,29,83,81,716,0.150259,2.139692,33,-4,0.158654,-0.008395,2.270455,-0.130763
full_screened,All combined records evaluated by the deterministic screen,6. The X Wave Market,909,bank_drop_sale,Bank drop sale or bank-drop infrastructure,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,34,78,83,714,0.174359,2.358516,39,-5,0.186603,-0.012244,2.535368,-0.176852
full_screened,All combined records evaluated by the deterministic screen,6. The X Wave Market,909,bank_drop_sale,Bank drop sale or bank-drop infrastructure,email_access_takeover,Email-access-enabled account takeover,27,85,34,763,0.184932,3.592359,30,-3,0.193548,-0.008616,3.870093,-0.277734
full_screened,All combined records evaluated by the deterministic screen,6. The X Wave Market,909,bank_drop_sale,Bank drop sale or bank-drop infrastructure,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",26,86,67,730,0.145251,2.269009,35,-9,0.159091,-0.01384,2.15647,0.112539
full_screened,All combined records evaluated by the deterministic screen,6. The X Wave Market,909,bank_drop_sale,Bank drop sale or bank-drop infrastructure,fullz_identity_package,Fullz or identity package,56,56,52,745,0.341463,4.208333,63,-7,0.33871,0.002753,4.063598,0.144735
full_screened,All combined records evaluated by the deterministic screen,6. The X Wave Market,909,bank_drop_sale,Bank drop sale or bank-drop infrastructure,jurisdiction_localisation,Jurisdiction-specific bank or account reference,60,52,54,743,0.361446,4.271617,64,-4,0.361582,-0.000136,4.403306,-0.131689
full_screened,All combined records evaluated by the deterministic screen,6. The X Wave Market,909,bank_drop_sale,Bank drop sale or bank-drop infrastructure,mule_recruitment,Mule recruitment or account-holder solicitation,4,108,6,791,0.033898,3.246429,4,0,0.031496,0.002402,3.302479,-0.05605
full_screened,All combined records evaluated by the deterministic screen,6. The X Wave Market,909,bank_drop_sale,Bank drop sale or bank-drop infrastructure,telegram_off_platform,Telegram or private-channel coordination reference,16,96,71,726,0.087432,1.492611,16,0,0.083333,0.004099,1.518381,-0.02577
full_screened,All combined records evaluated by the deterministic screen,6. The X Wave Market,909,bank_drop_sale,Bank drop sale or bank-drop infrastructure,tutorial_training_recruitment,"Tutorial, guide, or training content",38,74,59,738,0.222222,3.179492,41,-3,0.219251,0.002971,3.16359,0.015902
full_screened,All combined records evaluated by the deterministic screen,6. The X Wave Market,909,bank_drop_sale,Bank drop sale or bank-drop infrastructure,vulnerable_group_exploitation,Vulnerable group or migrant/student exploitation,0,112,1,796,0.0,0.0,0,0,0.0,0.0,0.0,0.0
full_screened,All combined records evaluated by the deterministic screen,6. The X Wave Market,909,bank_log_sale,Compromised bank log sale or discussion,cashout_laundering_service,Cash-out or laundering service,66,111,44,688,0.298643,3.081356,68,-2,0.290598,0.008045,3.11044,-0.029084
full_screened,All combined records evaluated by the deterministic screen,6. The X Wave Market,909,bank_log_sale,Compromised bank log sale or discussion,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,75,102,42,690,0.342466,3.292047,78,-3,0.337662,0.004804,3.371204,-0.079157
full_screened,All combined records evaluated by the deterministic screen,6. The X Wave Market,909,bank_log_sale,Compromised bank log sale or discussion,email_access_takeover,Email-access-enabled account takeover,53,124,8,724,0.286486,4.462073,55,-2,0.287958,-0.001472,4.717119,-0.255046
full_screened,All combined records evaluated by the deterministic screen,6. The X Wave Market,909,bank_log_sale,Compromised bank log sale or discussion,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",54,123,39,693,0.25,2.981957,59,-5,0.229572,0.020428,2.416803,0.565154
full_screened,All combined records evaluated by the deterministic screen,6. The X Wave Market,909,bank_log_sale,Compromised bank log sale or discussion,fullz_identity_package,Fullz or identity package,59,118,49,683,0.261062,2.805556,63,-4,0.255061,0.006001,2.701623,0.103933
full_screened,All combined records evaluated by the deterministic screen,6. The X Wave Market,909,bank_log_sale,Compromised bank log sale or discussion,jurisdiction_localisation,Jurisdiction-specific bank or account reference,71,106,43,689,0.322727,3.198483,76,-5,0.336283,-0.013556,3.476374,-0.277891
full_screened,All combined records evaluated by the deterministic screen,6. The X Wave Market,909,bank_log_sale,Compromised bank log sale or discussion,mule_recruitment,Mule recruitment or account-holder solicitation,7,170,3,729,0.038889,3.594915,7,0,0.037838,0.001051,3.842308,-0.247393
full_screened,All combined records evaluated by the deterministic screen,6. The X Wave Market,909,bank_log_sale,Compromised bank log sale or discussion,telegram_off_platform,Telegram or private-channel coordination reference,27,150,60,672,0.113924,1.593805,27,0,0.11157,0.002354,1.703486,-0.109681
full_screened,All combined records evaluated by the deterministic screen,6. The X Wave Market,909,bank_log_sale,Compromised bank log sale or discussion,tutorial_training_recruitment,"Tutorial, guide, or training content",64,113,33,699,0.304762,3.388433,65,-1,0.290179,0.014583,3.334446,0.053987
full_screened,All combined records evaluated by the deterministic screen,6. The X Wave Market,909,bank_log_sale,Compromised bank log sale or discussion,vulnerable_group_exploitation,Vulnerable group or migrant/student exploitation,0,177,1,731,0.0,0.0,0,0,0.0,0.0,0.0,0.0
full_screened,All combined records evaluated by the deterministic screen,6. The X Wave Market,909,cashout_laundering_service,Cash-out or laundering service,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,54,56,63,736,0.312139,3.813986,60,-6,0.320856,-0.008717,3.933071,-0.119085
full_screened,All combined records evaluated by the deterministic screen,6. The X Wave Market,909,cashout_laundering_service,Cash-out or laundering service,email_access_takeover,Email-access-enabled account takeover,14,96,47,752,0.089172,1.896572,17,-3,0.101796,-0.012624,2.211328,-0.314756
full_screened,All combined records evaluated by the deterministic screen,6. The X Wave Market,909,cashout_laundering_service,Cash-out or laundering service,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",27,83,66,733,0.153409,2.39912,37,-10,0.170507,-0.017098,2.298694,0.100426
full_screened,All combined records evaluated by the deterministic screen,6. The X Wave Market,909,cashout_laundering_service,Cash-out or laundering service,fullz_identity_package,Fullz or identity package,28,82,80,719,0.147368,2.142424,36,-8,0.169811,-0.022443,2.341406,-0.198982
full_screened,All combined records evaluated by the deterministic screen,6. The X Wave Market,909,cashout_laundering_service,Cash-out or laundering service,jurisdiction_localisation,Jurisdiction-specific bank or account reference,32,78,82,717,0.166667,2.319617,35,-3,0.170732,-0.004065,2.428125,-0.108508
full_screened,All combined records evaluated by the deterministic screen,6. The X Wave Market,909,cashout_laundering_service,Cash-out or laundering service,mule_recruitment,Mule recruitment or account-holder solicitation,7,103,3,796,0.061947,5.784545,7,0,0.056911,0.005036,5.8275,-0.042955
full_screened,All combined records evaluated by the deterministic screen,6. The X Wave Market,909,cashout_laundering_service,Cash-out or laundering service,telegram_off_platform,Telegram or private-channel coordination reference,41,69,46,753,0.262821,3.894357,41,0,0.246988,0.015833,3.923276,-0.028919
full_screened,All combined records evaluated by the deterministic screen,6. The X Wave Market,909,cashout_laundering_service,Cash-out or laundering service,tutorial_training_recruitment,"Tutorial, guide, or training content",42,68,55,744,0.254545,3.578069,48,-6,0.268156,-0.013611,3.734579,-0.15651
full_screened,All combined records evaluated by the deterministic screen,6. The X Wave Market,909,cashout_laundering_service,Cash-out or laundering service,vulnerable_group_exploitation,Vulnerable group or migrant/student exploitation,0,110,1,798,0.0,0.0,0,0,0.0,0.0,0.0,0.0
